"mill_cd","codes","type","code_type","dscr","tax_dist","name","curr","tot_mill","percent_rounded"
"000108","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","104.518000","1.47"
"000109","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","96.432000","1.59"
"000110","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","93.932000","1.63"
"000111","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","104.518000","1.47"
"000112","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","96.432000","1.59"
"000114","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","93.932000","1.63"
"000116","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","104.518000","1.47"
"000117","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","94.432000","1.62"
"000119","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","115.461000","1.33"
"000120","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","93.932000","1.63"
"000122","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","96.682000","1.58"
"000124","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","93.932000","1.63"
"000125","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","110.179000","1.39"
"000127","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","156.432000","0.98"
"000128","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","94.182000","1.63"
"000129","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","153.932000","1.00"
"000131","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","110.871000","1.38"
"000132","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","95.432000","1.61"
"000133","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030502","CITY OF LAFAYETTE BOND REDEMPTION","1.532000","149.079000","1.03"
"000108","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","104.518000","4.31"
"000109","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","96.432000","4.67"
"000110","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","93.932000","4.79"
"000111","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","104.518000","4.31"
"000112","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","96.432000","4.67"
"000114","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","93.932000","4.79"
"000116","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","104.518000","4.31"
"000117","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","94.432000","4.77"
"000119","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","115.461000","3.90"
"000120","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","93.932000","4.79"
"000122","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","96.682000","4.65"
"000124","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","93.932000","4.79"
"000125","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","110.179000","4.08"
"000127","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","156.432000","2.88"
"000128","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","94.182000","4.78"
"000129","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","153.932000","2.92"
"000131","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","110.871000","4.06"
"000132","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","95.432000","4.72"
"000133","305  ","M","MUNICIPALITY","CITY OF LAFAYETTE","030503","CITY OF LAFAYETTE OTHER","4.500000","149.079000","3.02"
"000676","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","161.091000","8.33"
"000677","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","161.091000","8.33"
"000678","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","165.204000","8.12"
"000679","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","148.957000","9.01"
"000680","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","98.957000","13.56"
"000682","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","140.204000","9.57"
"000683","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","115.204000","11.65"
"000685","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","111.091000","12.08"
"000687","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","98.957000","13.56"
"000688","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","111.091000","12.08"
"000689","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","115.204000","11.65"
"000691","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","115.204000","11.65"
"000692","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","123.957000","10.83"
"000695","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","98.957000","13.56"
"000696","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","148.957000","9.01"
"000697","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","165.204000","8.12"
"001015","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","110.755000","12.12"
"001016","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","103.957000","12.91"
"001017","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","110.755000","12.12"
"001018","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030601","CITY OF LONGMONT GENERAL OPERATING","13.420000","103.957000","12.91"
"000676","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","161.091000","0.00"
"000677","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","161.091000","0.00"
"000678","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","165.204000","0.00"
"000679","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","148.957000","0.00"
"000680","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","98.957000","0.00"
"000682","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","140.204000","0.00"
"000683","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","115.204000","0.00"
"000685","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","111.091000","0.00"
"000687","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","98.957000","0.00"
"000688","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","111.091000","0.00"
"000689","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","115.204000","0.00"
"000691","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","115.204000","0.00"
"000692","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","123.957000","0.00"
"000695","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","98.957000","0.00"
"000696","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","148.957000","0.00"
"000697","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","165.204000","0.00"
"001015","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","110.755000","0.00"
"001016","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","103.957000","0.00"
"001017","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","110.755000","0.00"
"001018","306  ","M","MUNICIPALITY","CITY OF LONGMONT","030602","CITY OF LONGMONT BOND","0.000000","103.957000","0.00"
"000057","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000058","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000059","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","136.236000","3.81"
"000060","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000090","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000091","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000094","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000095","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","96.236000","5.39"
"000096","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","101.236000","5.12"
"000098","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","150.393000","3.45"
"000099","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","95.236000","5.44"
"000101","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","115.236000","4.50"
"001431","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030701","CITY OF LOUISVILLE GENERAL OPERATING","5.184000","103.107000","5.03"
"000057","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000058","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000059","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","136.236000","0.00"
"000060","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000090","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000091","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000094","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000095","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","96.236000","0.00"
"000096","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","101.236000","0.00"
"000098","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","150.393000","0.00"
"000099","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","95.236000","0.00"
"000101","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","115.236000","0.00"
"001431","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030702","CITY OF LOUISVILLE CAPITAL EXP","0.000000","103.107000","0.00"
"000057","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000058","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000059","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","136.236000","0.00"
"000060","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000090","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000091","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000094","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000095","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","96.236000","0.00"
"000096","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","101.236000","0.00"
"000098","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","150.393000","0.00"
"000099","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","95.236000","0.00"
"000101","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","115.236000","0.00"
"001431","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030703","CITY OF LOUISVILLE TAX CREDIT","0.000000","103.107000","0.00"
"000057","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000058","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000059","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","136.236000","0.00"
"000060","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000090","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000091","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000094","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000095","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","96.236000","0.00"
"000096","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","101.236000","0.00"
"000098","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","150.393000","0.00"
"000099","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","95.236000","0.00"
"000101","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","115.236000","0.00"
"001431","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030704","CITY OF LOUISVILLE ABATEMENT REFUND","0.000000","103.107000","0.00"
"000057","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000058","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000059","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","136.236000","2.02"
"000060","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000090","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000091","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000094","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000095","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","96.236000","2.86"
"000096","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","101.236000","2.72"
"000098","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","150.393000","1.83"
"000099","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","95.236000","2.89"
"000101","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","115.236000","2.39"
"001431","307  ","M","MUNICIPALITY","CITY OF LOUISVILLE","030705","CITY OF LOUISVILLE BOND REDEMPTION","2.750000","103.107000","2.67"
"000700","308  ","M","MUNICIPALITY","TOWN OF LYONS","030801","TOWN OF LYONS GENERAL OPERATING","17.932000","123.290000","14.54"
"000701","308  ","M","MUNICIPALITY","TOWN OF LYONS","030801","TOWN OF LYONS GENERAL OPERATING","17.932000","122.290000","14.66"
"000702","308  ","M","MUNICIPALITY","TOWN OF LYONS","030801","TOWN OF LYONS GENERAL OPERATING","17.932000","123.290000","14.54"
"000703","308  ","M","MUNICIPALITY","TOWN OF LYONS","030801","TOWN OF LYONS GENERAL OPERATING","17.932000","123.290000","14.54"
"000704","308  ","M","MUNICIPALITY","TOWN OF LYONS","030801","TOWN OF LYONS GENERAL OPERATING","17.932000","122.290000","14.66"
"000700","308  ","M","MUNICIPALITY","TOWN OF LYONS","030802","TOWN OF LYONS TAX CREDIT","0.000000","123.290000","0.00"
"000701","308  ","M","MUNICIPALITY","TOWN OF LYONS","030802","TOWN OF LYONS TAX CREDIT","0.000000","122.290000","0.00"
"000702","308  ","M","MUNICIPALITY","TOWN OF LYONS","030802","TOWN OF LYONS TAX CREDIT","0.000000","123.290000","0.00"
"000703","308  ","M","MUNICIPALITY","TOWN OF LYONS","030802","TOWN OF LYONS TAX CREDIT","0.000000","123.290000","0.00"
"000704","308  ","M","MUNICIPALITY","TOWN OF LYONS","030802","TOWN OF LYONS TAX CREDIT","0.000000","122.290000","0.00"
"000160","309  ","M","MUNICIPALITY","TOWN OF NEDERLAND","030901","TOWN OF NEDERLAND GENERAL OPERATING","17.274000","121.959000","14.16"
"000161","309  ","M","MUNICIPALITY","TOWN OF NEDERLAND","030901","TOWN OF NEDERLAND GENERAL OPERATING","17.274000","116.959000","14.77"
"000160","309  ","M","MUNICIPALITY","TOWN OF NEDERLAND","030902","TOWN OF NEDERLAND BOND","0.000000","121.959000","0.00"
"000161","309  ","M","MUNICIPALITY","TOWN OF NEDERLAND","030902","TOWN OF NEDERLAND BOND","0.000000","116.959000","0.00"
"000222","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","120.502000","6.58"
"000234","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","152.352000","5.21"
"000237","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","107.332000","7.39"
"000241","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","175.243000","4.53"
"000248","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","137.332000","5.77"
"001434","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","104.603000","7.58"
"001435","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","103.603000","7.65"
"001436","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","104.603000","7.58"
"001437","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","127.373000","6.23"
"001438","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","127.373000","6.23"
"001439","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","172.514000","4.60"
"001440","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","114.203000","6.94"
"001441","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","103.603000","7.65"
"001442","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","154.603000","5.13"
"001443","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","144.203000","5.50"
"001444","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","159.223000","4.98"
"001445","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","114.203000","6.94"
"001446","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","182.114000","4.35"
"001447","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","104.603000","7.58"
"001448","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","195.284000","4.06"
"001449","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","142.909000","5.55"
"001450","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","173.603000","4.57"
"001462","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","149.623000","5.30"
"001463","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031001","TOWN OF SUPERIOR GENERAL OPERATING","7.930000","182.114000","4.35"
"000222","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","120.502000","0.00"
"000234","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","152.352000","0.00"
"000237","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","107.332000","0.00"
"000241","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","175.243000","0.00"
"000248","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","137.332000","0.00"
"001434","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","104.603000","0.00"
"001435","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","103.603000","0.00"
"001436","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","104.603000","0.00"
"001437","310  ","M","MUNICIPALITY","TOWN OF SUPERIOR","031002","TOWN OF SUPERIOR COURT ORDER","0.000000","127.373000","0.00"
